UniqueID,rank,molecularFormula,adduct,precursorFormula,ZodiacScore,SiriusScore,TreeScore,IsotopeScore,numExplainedPeaks,explainedIntensity,medianMassErrorFragmentPeaks_ppm_,medianAbsoluteMassErrorFragmentPeaks_ppm_,massErrorPrecursor_ppm_,ionMass,retentionTimeInSeconds,id,ms2_id,num_strains_sig
met_200,872,C46H93N2O7P,[M + H]+,C46H93N2O7P,0.984924623,15.98706209,15.98706209,0,7,0.354543074,-2.872194849,2.872194849,1.814402282,817.6808,357.83,2756_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime357.83scanNumNApre,2756,4
met_2000,2260,C48H78N2O3,[M + H]+,C48H78N2O3,0,81.28519806,81.28519806,0,25,0.834575125,-1.759755793,1.759755793,-0.438497123,731.6082,371.52,1743_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime371.52scanNumNApre,1743,3
met_2003,1114,C42H78NO10P,[M + H]+,C42H78NO10P,0.934673367,10.10040299,10.10040299,0,5,0.693210931,-1.758855286,2.778986722,1.761753495,788.545,155.88,2390_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime155.88scanNumNApre,2390,3
met_201,626,C46H84O2,[M + H]+,C46H84O2,0.999497487,6,6,0,1,0,NaN,NaN,3.57141137,669.6568,420.87,1304_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime420.87scanNumNApre,1304,2
met_202,432,C53H95NO3,[M + K]+,C53H95NO3,1,35.20106182,35.20106182,0,8,0.918525594,-3.500270725,3.500270725,4.858901986,832.6984,398.79,2941_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime398.79scanNumNApre,2941,3
met_2022,801,C44H69NO4,[M + H]+,C44H69NO4,0.991457286,31.68504458,31.68504458,0,6,0.388619463,-2.866952849,2.866952849,2.607209551,676.5317,380.03,1339_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime380.03scanNumNApre,1339,2
met_2023,1983,C43H77NO5,[M + H]+,C43H77NO5,0.323115578,1,1,0,1,0,NaN,NaN,2.24950429,688.589,376.78,1427_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime376.78scanNumNApre,1427,3
met_2039,1799,C43H81N7O7,[M + H]+,C43H81N7O7,0.473366834,5.841594896,5.841594896,0,4,0.216216216,0.045352022,2.633569468,0.093511471,808.6271,363.46,2641_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime363.46scanNumNApre,2641,4
met_205,1541,C44H87N2O6P,[M + H]+,C44H87N2O6P,0.633165829,95.64888956,95.64888956,0,18,0.707018235,-2.285995319,2.285995319,4.080155851,771.6406,314.23,2166_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime314.23scanNumNApre,2166,2
met_2063,402,C39H79NO5,[M + H]+,C39H79NO5,1,41.68467693,41.68467693,0,7,0.708083549,-2.878049697,2.878049697,0.153936223,642.6032,345.63,300_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime345.63scanNumNApre,300,2
met_2090,1487,C45H81N2O8P,[M + Na]+,C45H81N2O8P,0.688442211,14.00542964,14.00542964,0,5,0.298187023,-2.158857596,2.158857596,-2.976192561,831.5598,144.81,2917_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime144.81scanNumNApre,2917,6
met_2094,1916,C51H95N3O3,[M + K]+,C51H95N3O3,0.349748744,2.622611502,2.622611502,0,3,0.211904762,1.195442969,1.195442969,-2.392737755,836.6985,395.16,2984_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime395.16scanNumNApre,2984,1
met_2103,529,C21H38O3,[M + H]+,C21H38O3,1,10.87383898,10.87383898,0,4,0.122289679,-2.558402462,2.558402462,-0.505551283,339.2892,305.55,1204_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime305.55scanNumNApre,1204,1
met_2104,515,C45H74NO8P,[M + H]+,C45H74NO8P,1,12.9636972,12.9636972,0,5,0.463808323,-1.816306718,1.816306718,2.68677719,788.5246,193.86,2387_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime193.86scanNumNApre,2387,3
met_2118,1489,C45H81N5O4,[M + K]+,C45H81N5O4,0.684924623,39.81991946,39.81991946,0,9,0.805802136,-2.371585065,2.371585065,0.359716435,794.5923,316.77,2465_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime316.77scanNumNApre,2465,1
met_2119,1491,C39H77N3O11,[M + H]+,C39H77N3O11,0.684422111,3.971068384,3.971068384,0,3,0.408651522,-0.418630884,3.751968853,-3.644887252,764.5603,370.38,2087_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime370.38scanNumNApre,2087,5
met_2141,48,C39H71NO5,[M + H]+,C39H71NO5,1,135.2704793,135.2704793,0,19,0.680840164,-2.619014727,2.619014727,1.417048453,634.5414,314.56,5237_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime314.56scanNumNApre,5237,6
met_216,1034,C45H89NO8,[M + H]+,C45H89NO8,0.957788945,5.876412202,5.876412202,0,5,0.24958124,-1.900276655,1.900276655,2.206303808,772.6678,409.78,2189_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime409.78scanNumNApre,2189,5
met_2160,1993,C50H77N3,[M + H]+,C50H77N3,0.314572864,1,1,0,1,0,NaN,NaN,-4.1990687,720.616,414.97,1651_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime414.97scanNumNApre,1651,2
met_2162,52,C46H83NO6,[M + H]+,C46H83NO6,1,134.099777,134.099777,0,33,0.758807871,-1.880727222,1.880727222,1.45208648,746.6304,415.51,1880_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime415.51scanNumNApre,1880,3
met_2163,791,C43H84NO8P,[M + H]+,C43H84NO8P,0.991959799,14.43030687,14.43030687,0,8,1,-2.744467439,2.744467439,0.862727474,774.6014,303.02,2206_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime303.02scanNumNApre,2206,3
met_2165,527,C16H29NO,[M + H]+,C16H29NO,1,11.18466409,11.18466409,0,5,0.459478022,-3.47029504,3.47029504,0.432140965,252.2323,68.26,3055_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime68.26scanNumNAprec,3055,3
met_2168,1620,C41H82NO7P,[M + Na]+,C41H82NO7P,0.547738693,53.37232787,53.37232787,0,13,0.766921899,-1.338677285,1.338677285,1.84038521,754.5735,388.12,1973_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime388.12scanNumNApre,1973,2
met_2170,1887,C47H90N4O4,[M + K]+,C47H90N4O4,0.379899497,6.596675376,6.596675376,0,4,0.422860918,-2.622695201,2.622695201,-4.013317285,813.6561,366.81,2709_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime366.81scanNumNApre,2709,2
met_2192,1875,C44H84N4O4,[M + K]+,C44H84N4O4,0.399497487,6.701759424,6.701759424,0,4,0.314684436,-3.500270725,3.500270725,-2.222970846,771.6107,302.98,2163_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime302.98scanNumNApre,2163,3
met_2196,1049,C44H91N2O6P,[M + H]+,C44H91N2O6P,0.954271357,38.75752052,38.75752052,0,8,0.888837518,-1.7737824,1.7737824,2.769584252,775.6709,379.54,2222_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime379.54scanNumNApre,2222,3
met_2197,2059,C38H69N7O9,[M + Na]+,C38H69N7O9,0.253768844,13.92557813,13.92557813,0,8,0.484110886,-1.546517363,1.93998547,-1.641343683,790.5036,144.51,2410_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime144.51scanNumNApre,2410,3
met_2202,2141,C47H85N3O7,[M + H]+,C47H85N3O7,0.181407035,1,1,0,1,0,NaN,NaN,2.947234978,804.6484,428.59,2588_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime428.59scanNumNApre,2588,5
met_2213,1986,C38H77NO3,[M + Na]+,C38H77NO3,0.32160804,1,1,0,1,0,NaN,NaN,1.671529805,618.5806,401.32,4658_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime401.32scanNumNApre,4658,1
met_225,505,C40H78O4,[M + H]+,C40H78O4,1,15.54204941,15.54204941,0,4,0.229624838,-1.821156224,1.821156224,0.821959137,623.5978,463.79,4786_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime463.79scanNumNApre,4786,4
met_2252,1282,C46H82NO8P,[M + H]+,C46H82NO8P,0.848743719,14.40091846,14.40091846,0,8,1,-1.7737824,1.7737824,1.259400711,808.5861,250.74,2634_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime250.74scanNumNApre,2634,1
met_2259,342,C26H51NO4,[M + H]+,C26H51NO4,1,56.89601221,56.89601221,0,13,0.97933184,-1.599064593,1.599064593,0.936812265,442.3895,140.66,2022_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime140.66scanNumNApre,2022,2
met_2264,2120,C45H73NO4,[M + Na]+,C45H73NO4,0.20201005,1,1,0,1,0,NaN,NaN,1.70665939,714.5444,310.5,1595_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime310.5scanNumNAprec,1595,3
met_2266,1079,C46H82NO8P,[M + H]+,C46H82NO8P,0.947236181,14.62347809,14.62347809,0,5,0.266169154,-1.598313887,1.598313887,1.383073208,808.5862,362.23,2635_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime362.23scanNumNApre,2635,2
met_2283,1742,C39H72O5,[M + Na]+,C39H72O5,0.496482412,6,6,0,1,0,NaN,NaN,4.823231959,643.5303,365.54,332_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime365.54scanNumNApre,332,2
met_2288,1244,C56H86O4,[M + H]+,C56H86O4,0.866331658,36.56620839,36.56620839,0,7,0.341103341,-2.717696502,2.717696502,4.871302372,823.6639,418.37,2822_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime418.37scanNumNApre,2822,1
met_2289,1455,C38H74NO8P,[M + Na]+,C38H74NO8P,0.714572864,-0.164544956,-0.164544956,0,3,0.203444833,-2.8760149,2.8760149,2.029359857,726.5059,274.14,1697_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime274.14scanNumNApre,1697,1
met_2292,1746,C51H90O7,[M + H]+,C51H90O7,0.495979899,6,6,0,1,0,NaN,NaN,0.81935403,815.6766,417.27,2731_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime417.27scanNumNApre,2731,1
met_2296,173,C29H56,[M + H]+,C29H56,1,90.34170054,90.34170054,0,11,0.710515672,-2.790201755,2.790201755,1.286869052,405.446,396.36,1735_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime396.36scanNumNApre,1735,1
met_2331,1901,C35H55N3O7,[M + H]+,C35H55N3O7,0.367839196,33.2369896,33.2369896,0,7,0.422356495,-1.196653552,1.246393485,3.525381213,630.4135,158.74,5064_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime158.74scanNumNApre,5064,3
met_2332,1501,C31H59N5O8,[M + H]+,C31H59N5O8,0.675879397,12.60488717,12.60488717,0,6,0.339005236,-0.698809813,2.064790498,-1.17425399,630.4429,70.49,5070_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime70.49scanNumNAprec,5070,2
met_2337,1840,C39H74N10O4,[M + Na]+,C39H74N10O4,0.442713568,7.109381436,7.109381436,0,4,0.426138782,-1.426782849,1.426782849,-3.471454529,769.576,166.59,2138_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime166.59scanNumNApre,2138,1
met_2338,1278,C48H87NO6,[M + H]+,C48H87NO6,0.848743719,103.2241961,103.2241961,0,22,0.874919872,-1.904282817,1.904282817,1.657553972,774.6619,429.3,2210_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime429.3scanNumNAprec,2210,1
met_2347,176,C45H89NO4,[M + H]+,C45H89NO4,1,89.87385538,89.87385538,0,13,0.766966629,-2.293176216,2.293176216,1.218054718,708.6873,524.27,1553_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime524.27scanNumNApre,1553,3
met_2355,2184,C17H22N10O4,[M + H]+,C17H22N10O4,0.128643216,7.392477314,7.392477314,0,2,0.198208287,-2.159816494,2.159816494,-2.842459403,431.1886,46.17,1945_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime46.17scanNumNAprec,1945,1
met_2356,1271,C46H85NO5,[M + K]+,C46H85NO5,0.851256281,25.7610613,25.7610613,0,15,0.883260651,-1.970815577,1.970815577,3.33123747,770.6085,327.06,2149_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime327.06scanNumNApre,2149,4
met_2357,1045,C48H88NO8P,[M + H]+,C48H88NO8P,0.955276382,38.19483905,38.19483905,0,8,0.891886044,-1.734200381,1.734200381,1.869877274,838.6336,349.54,3008_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime349.54scanNumNApre,3008,3
met_2358,491,C18H35NO4,[M + H]+,C18H35NO4,1,18.60430407,18.60430407,0,4,0.602602108,-1.944646151,1.944646151,0.348048559,330.264,60.04,468_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime60.04scanNumNAprec,468,2
met_2360,924,C48H71NO4,[M + H]+,C48H71NO4,0.977889447,28.49154966,28.49154966,0,7,0.199954812,-1.759755793,1.759755793,-1.082113712,726.5448,317.66,1705_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime317.66scanNumNApre,1705,3
met_2361,1117,C46H83N5O5,[M + Na]+,C46H83N5O5,0.933668342,27.81537954,27.81537954,0,12,0.453089481,-1.888685264,3.030445051,-4.132267554,808.6253,300.75,2640_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime300.75scanNumNApre,2640,5
met_2364,1947,C53H80O2,[M + Na]+,C53H80O2,0.338190955,6,6,0,1,0,NaN,NaN,-0.068040112,771.605,418.04,2161_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime418.04scanNumNApre,2161,2
met_2366,1235,C44H82NO9P,[M + H]+,C44H82NO9P,0.871859296,17.81302111,17.81302111,0,8,1,-1.829737256,1.829737256,-1.744096195,800.5786,172.19,2542_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime172.19scanNumNApre,2542,2
met_2379,1188,C43H83NO7,[M + H]+,C43H83NO7,0.898492462,6.683717903,6.683717903,0,6,0.345674348,-1.333244541,2.179705741,0.508587116,726.6246,395.38,1706_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime395.38scanNumNApre,1706,2
met_2385,1713,C49H86O6,[M + H]+,C49H86O6,0.501507538,6,6,0,1,0,NaN,NaN,-1.058673304,771.6489,462.04,2167_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime462.04scanNumNApre,2167,3
met_2394,1953,C47H92O7,[M + K]+,C47H92O7,0.336683417,6,6,0,1,0,NaN,NaN,2.397842318,807.6494,450.85,2627_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime450.85scanNumNApre,2627,3
met_2395,541,C48H88NO8P,[M + H]+,C48H88NO8P,1,9.472961346,9.472961346,0,4,0.501190665,-2.573787019,2.573787019,1.03518704,838.6329,339.34,3006_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime339.34scanNumNApre,3006,2
met_2419,568,C41H79NO3,[M + H]+,C41H79NO3,1,5.125706274,5.125706274,0,2,0.27503251,-1.704055266,1.704055266,0.359525774,634.6135,402.88,5264_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime402.88scanNumNApre,5264,2
met_243,1339,C42H81NO10,[M + H]+,C42H81NO10,0.805025126,26.58207091,26.58207091,0,5,0.160661108,-1.563743677,1.93066641,-1.346640099,760.5923,411.57,2040_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime411.57scanNumNApre,2040,2
met_2465,359,C41H80O6,[M + H]+,C41H80O6,1,52.9811298,52.9811298,0,16,0.917136055,-1.733951143,1.733951143,1.692445205,669.6039,391.2,1303_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime391.2scanNumNAprec,1303,3
met_2469,2081,C47H93N3O5,[M + K]+,C47H93N3O5,0.236683417,1,1,0,1,0,NaN,NaN,0.14514177,818.6748,363.21,2771_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime363.21scanNumNApre,2771,1
met_2476,1306,C53H79NO4,[M + H]+,C53H79NO4,0.832663317,9.635274595,9.635274595,0,5,0.4133296,-3.161156757,3.161156757,2.156454267,794.6099,426.71,2471_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime426.71scanNumNApre,2471,1
met_2480,862,C50H97NO4,[M + H]+,C50H97NO4,0.985929648,1.92452824,1.92452824,0,2,0.536143465,-2.212255176,2.212255176,1.368476051,776.7501,464.08,2240_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime464.08scanNumNApre,2240,1
met_2481,1460,C47H95NO4,[M + H]+,C47H95NO4,0.712060302,8.041000826,8.041000826,0,4,0.110964333,-2.077955494,2.077955494,1.506668376,738.7345,562.37,1793_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime562.37scanNumNApre,1793,2
met_2482,1861,C56H88O2,[M + Na]+,C56H88O2,0.41758794,108.1841342,108.1841342,0,17,0.46628857,-3.396619925,3.396619925,-3.252261762,815.665,445.52,2729_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime445.52scanNumNApre,2729,1
met_2487,1667,C51H93N3O2,[M + Na]+,C51H93N3O2,0.514572864,29.32152056,29.32152056,0,8,0.832868782,-1.260639282,1.260639282,0.249258592,802.7162,366.87,2570_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime366.87scanNumNApre,2570,2
met_2509,1584,C44H74NO10P,[M + H]+,C44H74NO10P,0.586934673,9.335273862,9.335273862,0,4,0.520566886,-2.830456703,2.830456703,0.357879283,808.5126,145.45,2628_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime145.45scanNumNApre,2628,2
met_252,152,C29H56,[M + H]+,C29H56,1,95.70223252,95.70223252,0,12,0.896038404,-2.851014672,2.851014672,0.793585504,405.4458,300.46,1742_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime300.46scanNumNApre,1742,1
met_255,42,C47H83NO6,[M + H]+,C47H83NO6,1,141.1613284,141.1613284,0,20,0.572438996,-1.52580466,1.52580466,2.088198503,758.6309,412.41,2020_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime412.41scanNumNApre,2020,1
met_2560,945,C45H67NO5,[M + Na]+,C45H67NO5,0.975879397,138.4609674,138.4609674,0,36,0.858623593,-2.143867266,2.143867266,2.008379257,724.4926,210.78,1681_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime210.78scanNumNApre,1681,3
met_2562,2218,C44H79O10,[M + Na]+,C44H79O10,0.060301508,1.394829814,1.394829814,0,1,0,NaN,NaN,-1.068144965,790.5557,200.62,2417_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime200.62scanNumNApre,2417,1
met_2564,1384,C45H78NO10P,[M + H]+,C45H78NO10P,0.769346734,9.34861527,9.34861527,0,4,0.724174095,-1.7737824,1.7737824,0.957161203,824.5444,156.18,2826_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime156.18scanNumNApre,2826,1
met_2571,1634,C41H75N5O2,[M + H]+,C41H75N5O2,0.53718593,95.9641289,95.9641289,0,14,0.554249548,-2.249209313,2.249209313,0.069949227,670.5994,422.04,1306_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime422.04scanNumNApre,1306,2
met_2573,681,C48H65NO5,[M + H]+,C48H65NO5,0.997487437,95.22413364,95.22413364,0,14,0.52041426,-1.898664018,1.898664018,-0.611861931,736.4931,205.38,1774_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime205.38scanNumNApre,1774,1
met_2601,1324,C43H76NO10P,[M + H]+,C43H76NO10P,0.816080402,38.80001305,38.80001305,0,9,0.895408871,-1.801759828,1.801759828,2.052880581,798.5296,152.82,2513_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime152.82scanNumNApre,2513,4
met_2624,1531,C39H70N3O11P,[M + H]+,C39H70N3O11P,0.642713568,10.15008863,10.15008863,0,4,0.439649781,-2.287192142,2.287192142,3.585176976,788.4849,149.94,2383_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime149.94scanNumNApre,2383,2
met_2630,886,C51H79NO4,[M + H]+,C51H79NO4,0.983417085,59.11202527,59.11202527,0,8,0.39583785,-2.077955494,2.077955494,-1.66941159,770.6069,384.37,2150_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime384.37scanNumNApre,2150,1
met_2631,582,C48H87NO5,[M + K]+,C48H87NO5,0.999497487,51.52355761,51.52355761,0,13,0.806907378,-2.004580096,2.004580096,-1.86159512,796.6201,313.75,2494_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime313.75scanNumNApre,2494,2
met_2633,977,C15H30O7,[M + Na]+,C15H30O7,0.969849246,6,6,0,1,0,NaN,NaN,0.075320925,345.1884,54.42,1314_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime54.42scanNumNAprec,1314,4
met_2634,1305,C44H80NO8P,[M + H]+,C44H80NO8P,0.835175879,38.34336678,38.34336678,0,8,0.855700749,-2.622695201,2.622695201,0.981890071,782.5702,228.49,2307_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime228.49scanNumNApre,2307,2
met_2641,1514,C42H73N5O5,[M + H]+,C42H73N5O5,0.660301508,77.13380767,77.13380767,0,14,0.687270569,-3.190140444,3.190140444,3.229764231,728.5708,416.85,1722_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime416.85scanNumNApre,1722,1
met_2647,820,C44H78NO10P,[M + H]+,C44H78NO10P,0.989447236,37.48463507,37.48463507,0,8,0.91496555,-1.829737256,1.829737256,2.078926442,812.5453,162.91,2694_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime162.91scanNumNApre,2694,1
met_2648,2040,C51H80O6,[M + H]+,C51H80O6,0.269346734,6,6,0,1,0,NaN,NaN,0.928653317,789.6035,417.64,2406_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime417.64scanNumNApre,2406,1
met_2655,771,C42H73NO5,[M + H]+,C42H73NO5,0.993467337,30.06905618,30.06905618,0,8,0.302725589,-0.292617919,1.333244541,2.154628703,672.5576,346.67,1312_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime346.67scanNumNApre,1312,1
met_2664,348,C47H73NO4,[M + H]+,C47H73NO4,1,54.62932213,54.62932213,0,9,0.451764706,-3.019156912,3.019156912,-1.725282029,716.56,327.62,1615_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime327.62scanNumNApre,1615,2
met_2665,1046,C45H91N2O7P,[M + H]+,C45H91N2O7P,0.954773869,23.38092026,23.38092026,0,6,0.709673034,-2.120474929,2.120474929,1.53505013,803.6649,363.19,2577_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime363.19scanNumNApre,2577,1
met_2669,674,C49H75NO4,[M + H]+,C49H75NO4,0.99798995,85.24360451,85.24360451,0,20,0.846729749,-2.94195813,2.94195813,-1.058924588,742.5761,337.68,1829_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime337.68scanNumNApre,1829,5
met_2671,796,C41H78NO11P,[M + H]+,C41H78NO11P,0.991457286,16.70032824,16.70032824,0,6,0.524231203,-2.573787019,2.573787019,4.636474764,792.5422,182.93,2441_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime182.93scanNumNApre,2441,4
met_2673,716,C50H93NO6,[M + Na]+,C50H93NO6,0.996482412,216.9223168,216.9223168,0,32,0.648408944,-2.179705741,2.179705741,4.705013866,826.6934,437.39,2856_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime437.39scanNumNApre,2856,4
met_2688,1254,C54H90O4,[M + H]+,C54H90O4,0.86080402,21.71121938,21.71121938,0,7,0.189291509,-2.520071319,2.520071319,3.125802665,803.6937,403.8,2578_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime403.8scanNumNAprec,2578,4
met_2720,2074,C46H68NO8P,[M + H]+,C46H68NO8P,0.240703518,9.786967453,9.786967453,0,4,0.55983704,-3.373721853,3.373721853,-0.794509796,794.4749,161.92,2460_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime161.92scanNumNApre,2460,1
met_2725,174,C31H54O4,[M + H]+,C31H54O4,1,90.18497598,90.18497598,0,11,0.488742236,-3.042443171,3.042443171,1.451618036,491.4102,420.8,2454_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime420.8scanNumNAprec,2454,1
met_2728,2200,C33H51NO6,[M + Na]+,C33H51NO6,0.100502513,5.789781116,5.789781116,0,2,0.150813208,-2.089781226,2.089781226,0.932088022,580.3614,114.2,3610_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime114.2scanNumNAprec,3610,4
met_2731,434,C37H74O5,[M + H]+,C37H74O5,1,33.93867877,33.93867877,0,5,0.614845361,-2.896486401,2.896486401,1.831470156,599.562,290.61,4016_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime290.61scanNumNApre,4016,3
