ppm	blank_peak	blank_intensity_flag	align_score	solera_NMR_D2O_3	aos122_ga_ms2_NMR_D2O_4	aos127_ga_ms2_NMR_D2O_5	aos129_ga_ms2_NMR_D2O_6	aos142_ga_ms2_NMR_D2O_7	aos145_ga_ms2_NMR_D2O_8	aos149_ga_ms2_NMR_D2O_9	aos25_ga_ms2_NMR_D2O_10	aos27_ga_ms3_NMR_D2O_11	aos32_ga_ms2_NMR_D2O_12	aos43_ga_ms4_NMR_D2O_13	aos46_ga_ms2_NMR_D2O_14	aos48_ga_ms2_NMR_D2O_15	aos50_ga_ms2_NMR_D2O_16	aos54_ga_bku_NMR_D2O_17	aos58_ga_ms2_NMR_D2O_18	aos65_ga_ms2_NMR_D2O_19	aos67_ga_ms2_NMR_D2O_20	aos76_ga_ms2_NMR_D2O_21	aos78_ga_ms4_NMR_D2O_22	aos127_ga_ms3_NMR_D2O_24	aos106_co_ms2_NMR_D2O_25	aos99_ga_ms2_NMR_D2O_26	aos108_ga_ms2_NMR_D2O_27	aos113_ga_ms1_NMR_D2O_28	aos115_gt_ms1_NMR_D2O_29	aos165_ga_ms2_NMR_D2O_30	aos167_ga_ms3_NMR_D2O_31	aos170_ga_ms2_NMR_D2O_32	aos173_ga_ms2_NMR_D2O_33	aos174_ga_ms2_NMR_D2O_34	aos175_ga_ms2_NMR_D2O_35	aos188_ga_ms3_NMR_D2O_36	aos192_ga_ms2_NMR_D2O_37	aos199_ga_ms2_NMR_D2O_38	aos200_ga_ms2_NMR_D2O_39	aos53_ga_ms2_NMR_D2O_40	aos56_ga_ms2_NMR_D2O_41	pooled_natural_isolate_NMR_D2O_42	pooled_pd1074_NMR_D2O_43	solera_NMR_D2O_44	solera_NMR_D2O_49	aos184_ga_ms2_NMR_D2O_50	aos185_ga_ms2_NMR_D2O_51	aos27_ga_ms4_NMR_D2O_52	aos28_ga_ms2_NMR_D2O_53	aos35_ga_ms2_NMR_D2O_54	aos36_ga_ms2_NMR_D2O_55	aos37_ga_ms2_NMR_D2O_56	aos38_ga_ms2_NMR_D2O_57	aos40_ga_ms2_NMR_D2O_58	aos42_ga_ms2_NMR_D2O_59	aos43_ga_bku_NMR_D2O_60	aos54_ga_bku2_NMR_D2O_61	aos71_ga_ms2_NMR_D2O_62	aos74_ga_ms2_NMR_D2O_63	aos69_ga_ms1_NMR_D2O_64	aos86_ga_ms2_NMR_D2O_65	aos90_ga_ms3_NMR_D2O_66	aos98_ga_ms2_NMR_D2O_67	aos99_ga_ms2_NMR_D2O_68	aos73_ga_ms2_NMR_D2O_70	aos81_ga_ms2_NMR_D2O_71	aos87_co_ms3_NMR_D2O_72	aos100_ga_ms2_NMR_D2O_73	aos96_ga_ms2_NMR_D2O_74	aos82_ga_ms2_NMR_D2O_75	aos84_ga_ms2_NMR_D2O_76	aos92_ga_ms2_NMR_D2O_77	aos93_ga_ms2_NMR_D2O_78	aos95_ga_ms2_NMR_D2O_79	aos107_ga_bku_NMR_D2O_80	aos109_ga_ms2_NMR_D2O_81	aos111_ga_ms2_NMR_D2O_82	aos116_ga_ms2_NMR_D2O_83	aos113_ga_ms1_NMR_D2O_84	aos125_ga_ms2_NMR_D2O_85	aos134_ga_ms2_NMR_D2O_86	aos140_ga_ms3_NMR_D2O_87	aos171_ga_ms2_NMR_D2O_88	aos180_ga_ms2_NMR_D2O_89	pooled_mutant_NMR_D2O_90	pooled_pd1074_NMR_D2O_91	solera_NMR_D2O_92	solera_NMR_D2O_97	aos85_ga_ms3_NMR_D2O_98	aos181_ga_ms2_NMR_D2O_99	aos193_ga_ms3_NMR_D2O_100	aos196_ga_ms2_NMR_D2O_101	aos26_ga_ms2_NMR_D2O_102	aos39_ga_ms2_NMR_D2O_103	aos41_ga_ms2_NMR_D2O_104	aos33_ga_ms2_NMR_D2O_105	aos44_ga_ms2_NMR_D2O_106	aos47_ga_ms2_NMR_D2O_107	aos49_ga_ms2_NMR_D2O_108	aos51_ga_ms2_NMR_D2O_109	aos45_ga_ms2_NMR_D2O_110	aos54_ga_ms4_NMR_D2O_111	aos66_ga_ms2_NMR_D2O_112	aos70_ga_ms2_NMR_D2O_113	aos69_ga_ms3_NMR_D2O_114	aos75_ga_ms4_NMR_D2O_115	aos79_ga_ms2_NMR_D2O_116	aos83_ga_ms2_NMR_D2O_117	aos87_ga_ms3_NMR_D2O_118	aos91_ga_ms2_NMR_D2O_119	aos101_ga_ms2_NMR_D2O_121	aos102_ga_ms3_NMR_D2O_122	aos105_co_ms2_NMR_D2O_123	aos113_ga_ms1_NMR_D2O_124	aos114_ga_ms2_NMR_D2O_125	aos118_ga_ms2_NMR_D2O_126	aos120_ga_ms2_NMR_D2O_127	aos133_ga_ms2_NMR_D2O_128	aos135_ga_ms2_NMR_D2O_129	aos140_gt_ms3_NMR_D2O_130	aos166_ga_ms2_NMR_D2O_131	aos167_ga_ms4_NMR_D2O_132	aos169_ga_ms2_NMR_D2O_133	aos197_ga_ms1_NMR_D2O_134	aos196_ga_ms3_NMR_D2O_135	aos193_ga_ms2_NMR_D2O_136	aos198_ga_ms2_NMR_D2O_137	aos88_ga_ms2_NMR_D2O_138	aos94_ga_ms2_NMR_D2O_139	aos85_ga_ms2_NMR_D2O_140	aos99_ga_ms2_NMR_D2O_141	pooled_mutant_NMR_D2O_142	pooled_pd1074_NMR_D2O_143	solera_NMR_D2O_144
ppm_4_4194	0	0	84.61	11588310717.70949	8560682156.700145	12553929112.1217	10370216667.1121	8851881579.162647	6989039772.895652	7063061694.332547	5084234721.174744	5434431584.725376	4315787051.082056	10021012038.64654	3640377273.158188	8407410714.501524	7529637494.199533	7301486283.002786	9020079097.839602	4528722411.763333	7181299019.289791	9779842544.165674	8878816329.647409	10695523991.30688	8037121776.111003	9186497861.343916	7031371675.866108	6306120131.859832	5647035998.082096	10488376688.18223	8249484746.096469	12873273949.41676	10154878075.40977	12049084217.89933	12480657143.56307	4591928729.481807	9738464028.979044	10607966338.71336	10487802408.09422	5729338305.070807	6956845632.42123	7694372908.111768	8415885455.856107	10350658132.93253	10484614037.35083	11027422867.50603	13380485197.5185	1577292680.864853	5100069595.940204	7039681264.365539	2716518144.861173	8197208238.737937	8430074777.601993	1545925854.105584	10258055469.26987	9874067028.119413	9693178497.678343	12679216583.83199	10443916347.26134	4080260165.48425	6977203924.036866	9710437311.480234	8217395388.501079	10804134877.20718	3653431757.347975	1545925854.105584	3110601348.124607	13778939861.73304	14666659632.77517	6739223719.831023	11645647417.92782	1545925854.105584	4636745860.08099	4188598611.507943	6885047627.831973	4552339453.381361	8959223499.03787	9385559728.693668	7825001055.183384	9634267506.518757	8514555521.86895	9532659335.109362	8018068109.824036	4998825192.747803	6945730929.962439	7339025781.519269	10049630249.68461	9396234539.090988	5545009089.426375	12501503372.05342	12411716822.14596	8406694322.086031	7531876487.474235	13365039065.1911	7697615382.959121	1617880152.655889	5386047042.134235	7145976480.979397	7550837754.929487	11059484076.63806	6907114212.062774	6121674142.112847	11310324213.28699	3603427483.70258	4789146846.039193	15512804263.025	13735745864.39138	7004636500.881742	3340811360.73419	5353674663.781509	4837565219.474968	4843027670.956503	7495009932.079342	5983743803.77713	17166568096.79683	8420439388.629747	7600364182.077138	12865639617.56499	9533158984.375904	7001696630.133049	7234518495.236185	9103870828.319265	6528684400.758974	7952877099.434596	8073954442.853518	11235487495.14392	6401155107.983809	7385146062.978207	11134062100.85475	5369344026.112503	9110309427.801231	9044265283.786875	7940363115.177807	8170346565.558684
ppm_4_4418	0	0	62.51	888317537.6998149	3991889592.050762	888317537.6998149	5200277203.171775	888317537.6998149	888317537.6998149	4309259504.152664	4221539433.858995	4708472350.9038	888317537.6998149	888317537.6998149	888317537.6998149	5369653128.380206	4552932367.096277	888317537.6998149	888317537.6998149	3585659365.640368	888317537.6998149	888317537.6998149	888317537.6998149	888317537.6998149	4920274723.583773	4814228420.761064	4316135852.994576	888317537.6998149	4657015564.185893	888317537.6998149	3595782443.601962	888317537.6998149	888317537.6998149	4317730408.539938	4987636921.776687	3402079032.904962	888317537.6998149	4854258366.636398	5645726889.434191	4032356402.474195	4820576601.17513	4007455891.71814	4940629697.920042	888317537.6998149	888317537.6998149	7472363884.232054	8313308366.250334	894559346.5633833	3408475238.876908	888317537.6998149	888317537.6998149	888317537.6998149	888317537.6998149	888317537.6998149	5811164863.841621	888317537.6998149	888317537.6998149	888317537.6998149	6411805519.509766	888317537.6998149	888317537.6998149	6731290072.691837	5282554796.150198	5547901993.771235	888317537.6998149	2340152327.854056	2810886994.956281	7173038539.332108	8081339269.523266	888317537.6998149	888317537.6998149	5841232014.877465	3413658505.543389	2497846990.307927	888317537.6998149	3891074674.184115	888317537.6998149	888317537.6998149	888317537.6998149	888317537.6998149	888317537.6998149	888317537.6998149	888317537.6998149	3538764952.631689	3674927357.850196	4134389265.901417	9832583202.477365	888317537.6998149	888317537.6998149	7589840885.940336	888317537.6998149	4763659442.605639	888317537.6998149	6665797378.986026	888317537.6998149	1211043215.882766	888317537.6998149	888317537.6998149	888317537.6998149	6693146832.768805	888317537.6998149	888317537.6998149	5110130830.963655	888317537.6998149	888317537.6998149	8214003107.866635	6633899667.720097	4292929413.914365	888317537.6998149	3622882254.930161	3781958116.46108	888317537.6998149	6410895691.248074	888317537.6998149	10022097198.94747	4025828905.718039	888317537.6998149	5318274475.948048	888317537.6998149	888317537.6998149	4384400230.03229	888317537.6998149	3601474009.695793	888317537.6998149	4828340910.637592	6128900008.46412	888317537.6998149	888317537.6998149	888317537.6998149	888317537.6998149	4986507843.155678	4603956916.028353	3904405632.705569	888317537.6998149
ppm_4_4707	0	0	71.62	10114267231.84627	7614419743.857107	15054228263.37656	7378539709.592958	8004027330.235204	5677299768.296545	6597822484.5197	5183320097.091188	5935354640.025729	3338968415.445091	10913385406.73674	2529158259.218783	8119230789.720934	7350013070.494894	5853302338.996892	7584053777.54257	4139944870.660591	7243841557.033529	12313462508.64476	8330776552.036705	13198982358.57713	5644688718.124404	8886295446.046387	5903195152.672551	4985263378.822145	6648498605.868354	11205394408.17861	6564050014.747174	11368017913.74121	8754847076.850172	5172568700.572876	7061536373.111557	4001673250.610064	9964531240.797653	6425510554.24644	11091496682.59262	4591500136.807726	3688542423.09227	6038514226.935224	7175391654.594947	10146483481.19942	10486514947.51485	10758850212.09349	14923370658.45612	2467385619.145226	4399625709.101695	5442747765.992924	1827930149.217201	7391668937.556713	7144944745.595007	3039977856.628138	9716004165.624214	10052502290.047	13866966422.49639	11864129041.59714	11180508183.38018	3296377677.524622	5683155401.564908	15068320015.47627	10672675772.35562	10972801440.77335	4168562943.052153	3279063930.340581	5097795200.978219	14222667742.38541	12723627149.50339	5908325621.506721	10967352815.75164	14464504979.66619	5695839229.75206	3916684724.293016	5346644322.292702	7836644278.076794	10730028141.26781	10555904339.16972	6490457015.102718	8289718787.315695	10693390291.65952	8979474078.849009	6475474963.224958	6049949374.513151	6888180268.768308	7404315210.174628	10481414216.98373	9220516279.522512	5073385496.544214	14629881976.06815	13006347219.71668	8467994748.859587	6766996028.207457	13116718894.05212	6697249834.2235	1275568889.156663	4417021965.660923	6736944460.278397	6605794642.003784	11033174652.58893	5850139211.779797	5084548759.497912	7707815094.755424	6081665107.189089	3844485145.318013	15774886989.43477	12489788717.61402	9629653847.005085	4511178393.230766	7894137213.409321	4496956992.562777	5449434564.329123	8047181452.453635	4678321099.351065	13789115455.95943	7717990090.017606	7909138005.289802	9496104570.649038	8792506761.751131	6877569757.901921	5954552139.933804	7187086508.102253	4808998443.30304	7257352106.838604	7375834336.43002	10432550350.34395	4293543035.926484	7884866291.879771	13883796423.63724	4335181618.459415	9256780682.19985	7606029861.012478	7215622276.600731	7757658897.428013
ppm_4_5091	0	0	20.37	15377342860.9837	11530494893.1435	21753708118.79289	12715915956.43241	13518010028.77194	9191598253.090343	10793429646.73598	6257734037.115485	8727955246.11202	5475211439.619174	19281443647.06257	4135361372.361628	14817329722.80011	12627739179.53469	7228878544.970075	16847717543.68696	5870687449.530333	13964203988.60608	20415291746.74493	13594787095.99596	22205524153.06806	7311504422.496241	13593006629.78603	9622839668.798717	8795842141.588087	7691625914.133251	18894587856.67434	11620031844.58893	17916260315.75428	17179188372.11685	10051690560.96749	13018282374.79021	7038122790.260273	14197155425.34996	8845379043.612299	17152054203.81867	7703744252.157743	10981520437.10843	10378205803.2001	12396882275.52971	14890272057.4152	15885230969.828	13947116749.78198	20331932671.69951	5057683853.635595	7152791609.315371	6551440172.815948	2359277456.146032	11851760773.21753	14106643903.92936	4879850522.395544	23589237057.01516	19010776603.00112	30355180606.14595	24618807324.41976	16199800400.99414	5208554587.39706	12008627561.2195	24482028963.47523	14628264248.00698	14252891388.10875	6847658722.711267	5207502375.150187	7549547466.330002	20439273687.99213	18791029595.21861	9434108633.64978	14670192317.53602	24101559987.49702	8542661044.69334	6163963113.963309	8583112246.724018	12404015104.24675	15696930647.3322	15953935172.45235	10135238467.99745	10753750959.04536	16395625381.53993	13837985574.17517	9278056225.647875	5731644879.340279	11631674897.54093	13111684822.79797	15570342900.88889	13323879939.08412	7151134062.285777	19805798490.47684	18803318930.72552	12151572752.44283	10683877989.76203	19153458199.62558	9009666683.380163	1417078419.650339	6614427322.203318	11557331819.98719	9878961667.628174	24062010092.13966	9910812992.801821	7111544495.222478	15156281532.20678	6116667712.539186	5693910104.358293	25758013586.30327	19138321500.20329	7639574626.232059	7237142936.519894	10942052509.38196	9818380222.905436	6188381389.377378	16133835933.94343	7369768655.233323	26414809082.9263	10720881404.59724	14297650641.74067	17106450467.19238	15104616241.63101	11619309918.71689	14690421042.45568	12211795052.23019	7554974944.383772	6730713320.165392	11361388300.38829	15520068877.23063	5932558436.316471	16246081094.59219	23492654895.06651	6566779936.799759	12578678612.1432	13517648961.79385	10977914288.85606	12347428505.86213
ppm_4_5399	0	0	51.39	3801637329.505547	3969872416.354413	7398207791.337036	8618032540.794844	5605791550.798623	3671207636.402103	3596721532.982955	3913386306.658879	2917060608.981465	2360824934.020578	5533644797.214508	1691521689.116852	4843656722.140009	4320615647.018177	3867425982.077426	3988228441.792078	682616207.2408776	4109851212.524022	5928206162.403274	4884063199.071549	7407382940.238275	3101842580.451171	4121066377.879373	3423939833.765835	2603384260.732152	3595122087.957077	5793552408.609364	3891172980.941996	7538522621.365232	4663481608.691496	5539176088.458767	6035510650.576705	3368982794.753155	6064847556.980863	5181094756.297988	5422342846.896776	2664122457.000865	3119242265.1153	3930256250.040841	4289768800.483857	3914922973.574466	4128320712.733576	7379229642.224204	9377642272.421167	686313151.2109169	3330710393.039365	2520809625.163147	1388779487.642338	4295059422.346508	4127607381.771805	2166906439.533951	4366507716.915298	5693472576.125921	5605513208.93292	6634490748.848697	5665888408.395706	1725851998.458923	2916237266.345542	5315791884.336249	5253647370.534938	5469079096.748614	2299382399.544787	1616347172.021552	2473533051.847905	8459243375.544525	8015324198.340925	3732402048.019482	6748930997.834378	6607659269.846498	3163020063.466656	2261429690.144909	3635462899.493463	4447872001.466562	7930995161.703978	6310505961.88694	3732656447.645097	5422020271.130488	6166899451.590193	5409830939.998546	4224784637.252343	2011842449.691532	3595908774.452066	3595694938.894588	4403356120.274334	3045187204.228678	3563891921.599231	4154803154.402729	7381718946.190042	4545575340.863288	3623407757.373722	5600807451.690804	2642504123.181928	1008891868.685117	2687819478.210135	3133856968.746502	6744885019.044542	7923347024.316521	4464620767.272202	2917041267.133073	5412713558.076586	682616207.2408776	2102874068.624913	6959956978.894074	6358186322.31094	3360619049.932884	2422331194.707001	4604757922.441395	3358433742.783898	2890326972.394504	5078995310.942493	2499495106.810836	11031170539.46446	4991166987.975077	4626746532.593361	682616207.2408776	4528631066.639946	4073055488.136976	3243130771.351954	4382947299.901873	3226127767.798439	4228307366.197163	4333599720.242045	6125410029.636612	2931332107.714156	4239822145.198027	7463370145.738755	3497929995.080568	4429583816.916994	4821644203.465602	3576729696.397339	2690372835.176933
ppm_4_5677	0	0	98.39	3726968217.153736	3606080572.57648	6035674750.012445	12939837378.64322	5039240453.878367	7005444445.260106	684000163.5026867	3119601944.340497	684000163.5026867	684000163.5026867	4659433783.406502	2489775424.02584	4353997852.575028	4184236983.456398	684000163.5026867	4509278748.373216	8686668973.43441	684000163.5026867	684000163.5026867	684000163.5026867	5745691880.25685	4261242521.553075	8525700897.991929	3747334578.795472	684000163.5026867	4441056157.320719	4215616262.103165	7326089319.28055	7975006212.441473	11818777382.99767	30625418652.94945	28922105270.70288	2291783185.92952	684000163.5026867	22396540779.1534	4883537577.080479	4281528452.899152	684000163.5026867	8621169948.84713	5084609401.669873	3510521782.642558	2714927525.942428	4863514736.797094	6364081718.774908	740147799.0101829	4299035041.781265	3008319578.386568	684000163.5026867	684000163.5026867	3575993368.215587	684000163.5026867	4263154428.397209	4290774444.127878	684000163.5026867	684000163.5026867	3603979928.911851	684000163.5026867	684000163.5026867	684000163.5026867	6442400162.928885	8670668861.26087	2290653789.039295	684000163.5026867	684000163.5026867	8466951097.390068	11263743805.23769	684000163.5026867	4590995661.697803	10101956750.23057	3775866166.651179	4579437786.926451	7796518335.196343	3550022011.709805	4891059990.725868	684000163.5026867	684000163.5026867	7285845581.315594	4673085448.597275	684000163.5026867	4599682578.177526	2078939551.98137	684000163.5026867	3655839032.357516	3350187251.105925	2121260107.089333	684000163.5026867	3579502039.033647	684000163.5026867	684000163.5026867	684000163.5026867	8516945947.371004	684000163.5026867	1081121193.057618	684000163.5026867	4183048745.967895	684000163.5026867	684000163.5026867	684000163.5026867	4284548738.86284	18229633179.21323	18534033197.76006	684000163.5026867	6171557578.6469	9237542330.718792	4115830224.132627	2460436726.345988	3929942772.152868	6654708693.651959	2041502821.738744	3559519301.609955	684000163.5026867	684000163.5026867	4768326833.408566	684000163.5026867	19729968627.68316	3982404022.58382	4743358025.777985	3646692475.033715	7323350931.184956	8682955493.377897	684000163.5026867	6083854624.441881	5506606733.053848	684000163.5026867	3837707652.265891	4432648568.328491	684000163.5026867	7745828070.123899	5644237506.51263	5721154473.921424	2085891135.12076
ppm_4_5912	0	0	42.95	3726968217.153736	5396146197.615848	8025447334.550993	1145205493.538142	5690151746.496104	8709278755.603691	6002525881.781424	5786793801.655744	6212345524.912751	3571299804.878567	5964464775.208614	2986222051.610615	6696282078.783224	7939993874.465849	5170824363.765135	5933200875.558231	10688959224.82517	5351238271.062496	7604617508.542288	6575217176.104246	10383537690.68861	5284172625.101956	10427556557.57526	4879825423.067682	4886751720.473293	22101021225.95153	9248512116.175701	8480330030.007689	8027827391.491408	13906306539.48645	39708304561.56406	38230375401.73788	3312162074.655961	6966245336.253958	29262376204.04248	8290449877.735758	5661017472.556305	5884889696.372653	10695812587.13143	6708946275.595772	3510521782.642558	3439594317.26408	6199044456.988806	6920804642.635401	1267408069.152266	3236522780.372661	4393115253.000949	2144482221.685875	5729428589.002338	5870505361.215363	3974103410.013866	5828200751.508468	6093518167.947725	9484998858.032801	7576247946.618511	6523233355.457091	3320115349.315941	4791392484.003303	10166555675.12212	8464582232.850603	10347705955.09489	2921956805.469917	3715783918.216277	4730765469.289001	9383737316.835739	11263743805.23769	6033373550.515321	6820951935.064762	13595037558.85894	2384266835.900433	4199033158.802743	10293780074.52481	2130822125.049737	4677552156.085924	6069910611.477261	6386836379.402311	8932128056.58721	5585120922.24836	6501646485.072572	6345020485.422196	3364052921.035877	5526065646.209407	6162170681.770956	3016740478.942434	1847123040.474792	4895210238.101358	7695445652.531876	8512969109.715198	7446898767.71186	5676404388.936183	10775287753.52649	4260894688.371229	1550352095.021395	4942709419.044065	5369324303.972969	4806760459.782277	6285214545.126272	5083730360.678705	5267729428.680334	26693406527.38571	22953676908.63005	3966609812.439881	11413686895.27717	11491492645.60932	4754043874.356194	1947734684.451411	2813179230.290271	5234260872.706213	4475320883.321494	8237938330.923238	5107347412.177317	10080360693.05416	6345562379.330143	5406491332.788104	24037589170.03722	5540653369.789079	5598706855.35133	4253363688.502809	8520984422.227685	11244704659.88938	5556295700.606232	7427462644.281587	6161525117.550844	5156113445.640331	5411844765.561098	6151050576.708118	4748737381.672431	9402445122.384058	7492712451.822891	6395905551.660603	1853363208.02471
ppm_4_6124	0	0	74.56999999999999	2143006693.676086	571083449.2369252	3982930702.657256	5628115083.775904	4415743320.58029	6663444816.640146	3912827152.470551	2505743217.077952	2602450205.309175	3231483799.572902	4646642546.24996	2215068939.612938	571083449.2369252	4120334675.05713	3963893660.658597	4231713597.386555	6844237927.977979	2892237226.852787	4706465193.984808	4474223163.964509	3602675641.974297	1948481894.402844	7482627894.552786	3249635893.976525	571083449.2369252	13626923243.73485	3671484499.288545	4832875373.134181	6709989085.085148	8316302340.480305	22922133274.0261	22541998834.57296	2608608735.967421	571083449.2369252	17880879070.59634	4360727064.882418	2641917679.747526	2780289474.362015	6801844490.558384	4655440691.78546	2054237844.933964	2084451347.464511	5324697981.576349	5766779225.611792	590203258.9642079	2446524232.106843	2643050174.495205	571083449.2369252	3970335498.018146	3233470490.258598	2712916879.659447	3536913343.308699	4147655805.12473	3572983024.787858	4670378215.625147	3723754867.052119	1639488941.89188	3338826109.085134	4273590724.291406	3631968112.048048	7716351379.232032	1732780880.566961	571083449.2369252	1350894811.108514	5483404066.860244	5887233859.811807	3793673150.495027	4764831185.799944	4419037452.386817	1717198264.678872	2797969010.815215	5663306377.73033	1594643677.07091	3365992984.955995	4524295706.326964	4289704082.51229	7864286646.443588	571083449.2369252	4581806346.964417	4242715277.532462	1611001150.273905	2854366597.599313	3031062606.417381	1991309284.715264	790019987.6444794	571083449.2369252	3334642062.412746	571083449.2369252	3950010757.449237	3833340398.742174	5079167906.818962	571083449.2369252	1644978583.583211	571083449.2369252	3575983821.068167	4363114711.806286	4864721413.695637	3603076435.776788	3726338717.315664	14576140128.6158	13208385843.57722	2082969711.880536	6705074816.210642	5898751834.136759	1956195388.495758	1396469454.037284	2680104356.471534	2112668886.167296	571083449.2369252	3040161031.788339	571083449.2369252	6523293155.073585	4004368784.064792	3324401383.23791	16215942881.65549	3428843974.152647	3560275133.175736	571083449.2369252	5288206776.49913	7663431387.163193	3393541461.599496	3887331807.765775	571083449.2369252	2889704766.013958	3425319759.288965	4346203996.732519	2714306648.042504	7331709079.75533	4757179053.253911	3459616999.176109	913127754.5164465
ppm_4_632	0	0	41.01	3131594515.822388	4390245703.468387	4755574237.968825	712229606.0752617	4453491545.064796	4592340738.880051	4803725974.983721	1935218595.886414	2692862660.978393	2595787239.201248	6437148668.809036	2513899831.343528	5522057283.395092	4043126642.928029	712229606.0752617	5094784881.215853	712229606.0752617	3408753342.906126	5225986922.641327	6329013978.61079	4188126798.591159	712229606.0752617	5197286432.782037	3983548839.058306	4548158185.241139	4526837120.865366	3885582428.20729	3461718697.155418	7618241160.809077	4911741744.830511	5258841257.828929	5163107608.890421	2818337921.471745	3589232907.136662	712229606.0752617	5229788381.822186	2650799389.864218	712229606.0752617	3115385640.227564	4642013732.996012	3096662399.499635	3047415304.225452	5307232268.792179	7078121118.654847	723809232.1637361	2441590557.186727	3032094358.068618	1885354674.100066	5171922807.877057	4004358086.02106	2908325434.089034	4533301495.370104	5611009410.211367	712229606.0752617	6416245192.443525	4956428918.656027	1950826993.037361	4261644039.182523	5908537503.413225	4250168708.148866	5604592232.598885	712229606.0752617	712229606.0752617	712229606.0752617	5301714049.33436	6034054241.30989	4433580246.96786	4676071876.137503	6591495691.106653	712229606.0752617	2841162181.130773	3275130828.175097	1212393829.606941	2666821385.537737	6008055423.006496	5631853183.567204	5677952002.570829	5114352611.634665	5665887618.106825	6044831821.357223	1738661557.135554	3195014115.835039	3323526473.129282	3070676867.644287	1958547368.224083	3831981898.2451	4562271222.163662	7994748276.273191	5381544485.636615	4941541150.400661	4862051440.613493	3423391370.522622	1546725577.130213	3755867710.554798	4449661503.604433	4484845704.802214	6134002591.676236	4277644224.563804	4609426951.620455	3918746005.320456	3697791493.310181	2354475997.023393	6705074816.210642	5913235469.093247	1372929332.287735	1548602389.018429	712229606.0752617	2296840770.567367	2168356827.324023	712229606.0752617	4175202043.281632	6434860020.844971	4084152159.984124	4590642783.518566	7037298214.161905	4464797254.384404	4096015853.13186	4558902833.698828	4038774248.830884	712229606.0752617	4302102702.45241	5054661791.812185	6289377125.411949	3371381514.668207	4778769343.857645	5455232215.846207	3144279786.396406	4954239302.451612	4099927416.157837	3817863336.96606	1854427804.723869
ppm_4_6416	0	0	17.82	3248566407.358365	550499551.0454433	4578973007.070745	550499551.0454433	3889807350.830986	550499551.0454433	550499551.0454433	1615596067.336851	550499551.0454433	1303537307.776133	5991010020.950802	2538317166.581089	4969554267.03137	3721632443.590508	4661078694.991002	4640681262.485526	4155893859.122821	3219683242.272301	5076676502.986373	6046824395.156907	3994522099.045578	550499551.0454433	4144271857.261372	550499551.0454433	550499551.0454433	3956097342.340468	3896594778.824549	550499551.0454433	6990130921.499521	4183893581.418601	550499551.0454433	8565309488.795634	2055853339.465596	550499551.0454433	5325603911.98973	550499551.0454433	550499551.0454433	550499551.0454433	4990084281.315336	550499551.0454433	3394266397.925727	3251160339.097919	550499551.0454433	550499551.0454433	628649790.0297031	1765791505.183158	550499551.0454433	1829135213.069562	4611240204.93478	550499551.0454433	550499551.0454433	3747372450.829777	5271915542.814049	5421296289.308588	5452407047.327129	4429876687.753102	1976632518.165881	3746533554.905795	550499551.0454433	550499551.0454433	4632215444.923298	976852032.8963926	550499551.0454433	1098422454.586213	4649751951.449057	4770672430.017767	550499551.0454433	4340242328.611755	4907595938.876623	550499551.0454433	1811710701.971526	550499551.0454433	550499551.0454433	550499551.0454433	5138848753.19365	4950787568.290964	550499551.0454433	4647079332.544662	5281390655.633936	5208728015.772337	1575097893.502948	2568783588.412205	2950456732.525928	3280568584.397112	550499551.0454433	550499551.0454433	3991583374.857246	550499551.0454433	4513823300.084579	550499551.0454433	550499551.0454433	550499551.0454433	1605183848.921081	550499551.0454433	3985452099.129842	550499551.0454433	550499551.0454433	550499551.0454433	3975904069.336935	550499551.0454433	550499551.0454433	2363420941.961366	550499551.0454433	5034581435.098644	550499551.0454433	550499551.0454433	550499551.0454433	550499551.0454433	550499551.0454433	3014712871.424783	550499551.0454433	5436801847.625156	550499551.0454433	3802520080.698392	6152613596.095162	550499551.0454433	3834463171.558285	550499551.0454433	550499551.0454433	3332068132.612	4052435571.620685	4100219608.979248	550499551.0454433	3115773887.803872	550499551.0454433	4711351557.874882	550499551.0454433	4043864088.015121	3510304116.192508	3469842970.150114	550499551.0454433
