ppm	blank_peak	blank_intensity_flag	align_score	solera_NMR_CDCL3_3	aos122_ga_ms2_NMR_CDCL3_4	aos127_ga_ms2_NMR_CDCL3_5	aos129_ga_ms2_NMR_CDCL3_6	aos142_ga_ms2_NMR_CDCL3_7	aos145_ga_ms2_NMR_CDCL3_8	aos149_ga_ms2_NMR_CDCL3_9	aos25_ga_ms2_NMR_CDCL3_10	aos27_ga_ms3_NMR_CDCL3_11	aos32_ga_ms2_NMR_CDCL3_12	aos43_ga_ms4_NMR_CDCL3_13	aos46_ga_ms2_NMR_CDCL3_14	aos48_ga_ms2_NMR_CDCL3_15	aos50_ga_ms2_NMR_CDCL3_16	aos54_ga_bku_NMR_CDCL3_17	aos58_ga_ms2_NMR_CDCL3_18	aos65_ga_ms2_NMR_CDCL3_19	aos67_ga_ms2_NMR_CDCL3_20	aos76_ga_ms2_NMR_CDCL3_21	aos78_ga_ms4_NMR_CDCL3_22	aos127_ga_ms3_NMR_CDCL3_24	aos106_co_ms2_NMR_CDCL3_25	aos99_ga_ms2_NMR_CDCL3_26	aos108_ga_ms2_NMR_CDCL3_27	aos113_ga_ms1_NMR_CDCL3_28	aos115_gt_ms1_NMR_CDCL3_29	aos165_ga_ms2_NMR_CDCL3_30	aos167_ga_ms3_NMR_CDCL3_31	aos170_ga_ms2_NMR_CDCL3_32	aos173_ga_ms2_NMR_CDCL3_33	aos174_ga_ms2_NMR_CDCL3_34	aos175_ga_ms2_NMR_CDCL3_35	aos188_ga_ms3_NMR_CDCL3_36	aos192_ga_ms2_NMR_CDCL3_37	aos199_ga_ms2_NMR_CDCL3_38	aos200_ga_ms2_NMR_CDCL3_39	aos53_ga_ms2_NMR_CDCL3_40	aos56_ga_ms2_NMR_CDCL3_41	pooled_natural_isolate_NMR_CDCL3_42	pooled_pd1074_NMR_CDCL3_43	solera_NMR_CDCL3_44	solera_NMR_CDCL3_49	aos184_ga_ms2_NMR_CDCL3_50	aos185_ga_ms2_NMR_CDCL3_51	aos27_ga_ms4_NMR_CDCL3_52	aos28_ga_ms2_NMR_CDCL3_53	aos35_ga_ms2_NMR_CDCL3_54	aos36_ga_ms2_NMR_CDCL3_55	aos37_ga_ms2_NMR_CDCL3_56	aos38_ga_ms2_NMR_CDCL3_57	aos40_ga_ms2_NMR_CDCL3_58	aos42_ga_ms2_NMR_CDCL3_59	aos43_ga_bku_NMR_CDCL3_60	aos54_ga_bku2_NMR_CDCL3_61	aos71_ga_ms2_NMR_CDCL3_62	aos74_ga_ms2_NMR_CDCL3_63	aos69_ga_ms1_NMR_CDCL3_64	aos86_ga_ms2_NMR_CDCL3_65	aos90_ga_ms3_NMR_CDCL3_66	aos98_ga_ms2_NMR_CDCL3_67	aos99_ga_ms2_NMR_CDCL3_68	aos73_ga_ms2_NMR_CDCL3_70	aos81_ga_ms2_NMR_CDCL3_71	aos87_co_ms3_NMR_CDCL3_72	aos100_ga_ms2_NMR_CDCL3_73	aos96_ga_ms2_NMR_CDCL3_74	aos82_ga_ms2_NMR_CDCL3_75	aos84_ga_ms2_NMR_CDCL3_76	aos92_ga_ms2_NMR_CDCL3_77	aos93_ga_ms2_NMR_CDCL3_78	aos95_ga_ms2_NMR_CDCL3_79	aos107_ga_bku_NMR_CDCL3_80	aos109_ga_ms2_NMR_CDCL3_81	aos111_ga_ms2_NMR_CDCL3_82	aos116_ga_ms2_NMR_CDCL3_83	aos113_ga_ms1_NMR_CDCL3_84	aos125_ga_ms2_NMR_CDCL3_85	aos134_ga_ms2_NMR_CDCL3_86	aos140_ga_ms3_NMR_CDCL3_87	aos171_ga_ms2_NMR_CDCL3_88	aos180_ga_ms2_NMR_CDCL3_89	pooled_mutant_NMR_CDCL3_90	pooled_pd1074_NMR_CDCL3_91	solera_NMR_CDCL3_92	solera_NMR_CDCL3_97	aos85_ga_ms3_NMR_CDCL3_98	aos181_ga_ms2_NMR_CDCL3_99	aos193_ga_ms3_NMR_CDCL3_100	aos196_ga_ms2_NMR_CDCL3_101	aos26_ga_ms2_NMR_CDCL3_102	aos39_ga_ms2_NMR_CDCL3_103	aos41_ga_ms2_NMR_CDCL3_104	aos33_ga_ms2_NMR_CDCL3_105	aos44_ga_ms2_NMR_CDCL3_106	aos47_ga_ms2_NMR_CDCL3_107	aos49_ga_ms2_NMR_CDCL3_108	aos51_ga_ms2_NMR_CDCL3_109	aos45_ga_ms2_NMR_CDCL3_110	aos54_ga_ms4_NMR_CDCL3_111	aos66_ga_ms2_NMR_CDCL3_112	aos70_ga_ms2_NMR_CDCL3_113	aos69_ga_ms3_NMR_CDCL3_114	aos75_ga_ms4_NMR_CDCL3_115	aos79_ga_ms2_NMR_CDCL3_116	aos83_ga_ms2_NMR_CDCL3_117	aos87_ga_ms3_NMR_CDCL3_118	aos91_ga_ms2_NMR_CDCL3_119	aos101_ga_ms2_NMR_CDCL3_121	aos102_ga_ms3_NMR_CDCL3_122	aos105_co_ms2_NMR_CDCL3_123	aos113_ga_ms1_NMR_CDCL3_124	aos114_ga_ms2_NMR_CDCL3_125	aos118_ga_ms2_NMR_CDCL3_126	aos120_ga_ms2_NMR_CDCL3_127	aos133_ga_ms2_NMR_CDCL3_128	aos135_ga_ms2_NMR_CDCL3_129	aos140_gt_ms3_NMR_CDCL3_130	aos166_ga_ms2_NMR_CDCL3_131	aos167_ga_ms4_NMR_CDCL3_132	aos169_ga_ms2_NMR_CDCL3_133	aos197_ga_ms1_NMR_CDCL3_134	aos196_ga_ms3_NMR_CDCL3_135	aos193_ga_ms2_NMR_CDCL3_136	aos198_ga_ms2_NMR_CDCL3_137	aos88_ga_ms2_NMR_CDCL3_138	aos94_ga_ms2_NMR_CDCL3_139	aos85_ga_ms2_NMR_CDCL3_140	aos99_ga_ms2_NMR_CDCL3_141	pooled_mutant_NMR_CDCL3_142	pooled_pd1074_NMR_CDCL3_143	solera_NMR_CDCL3_144
ppm_4_091	1	0	40.57	7061198965	12761139207	18301223111	10250014582	8312713482	932721619.1	8680112337	1227477073	2028618640	932721619.1	8040695582	1795011563	7742092219	6320813837	3961600518	4610851083	4053582603	9830697778	13074009874	10586391412	18383847592	6558320642	10320647421	5335853561	4096849822	4682982358	14995102776	9504072579	5744757490	10133891698	3625895863	10624246981	932721619.1	5963323549	4074022316	12816742362	932721619.1	932721619.1	11914147635	10014434335	4495768758	9332900773	932721619.1	8519801022	932721619.1	2483326729	932721619.1	2363312053	4073677046	8034953472	932721619.1	15728343413	11647057129	28232141804	13584697113	15875867782	4939913520	5457013973	16038059948	11586318842	11565056962	3510962700	2257482405	4870118136	18725169810	13220961435	4115154724	10746551574	16199427551	4012466215	1833482368	3895291380	8719923507	12615384345	10982518121	5046696735	932721619.1	11598420938	10232742398	5464003423	10622338673	11196852093	15774736565	10224225109	7871503465	932721619.1	17853298618	8375618628	8375980738	932721619.1	11755957487	1889764124	2186431408	6112131354	4259848838	3072729677	8279651494	4851597434	5570063618	10093705594	4548176609	932721619.1	18114205537	10138785148	932721619.1	6761891312	8289031062	6869586325	5891560152	8172085845	4228075711	19707262343	9104089033	10576920731	11230669884	10325683103	932721619.1	6440381046	932721619.1	4686312868	4943662904	7757066956	11681264986	4886149655	10530159651	20198659813	932721619.1	12825177279	10168601142	11192413091	7957752867
ppm_4_1028	1	1	42.2	1523588986	1523588986	23763544249	1523588986	12493516045	6528507474	1523588986	3224256080	3450454924	4459229600	8040695582	2989780738	1523588986	1523588986	6016222313	6683718611	8821365225	1523588986	1523588986	1523588986	24893155159	1523588986	11504217159	1523588986	1523588986	4799839889	19275970463	1523588986	8341567004	11586445004	3831987151	1523588986	8961337598	1523588986	5679280959	13213613105	6635323349	6678339717	1523588986	12054263249	7395333306	1523588986	8586737953	16133430607	20663832163	1523588986	3875741397	5464131138	4386021116	1523588986	3385748473	1523588986	12371903722	1523588986	13584697113	1523588986	1523588986	1523588986	24353736725	1523588986	1523588986	5636671105	3845351475	6503647993	24984594828	21048140824	6327095563	1523588986	1523588986	5237036663	2361613172	5435459796	9165004742	18336463593	1523588986	1523588986	7303226847	1523588986	1523588986	1523588986	18339562408	13472410005	23245208684	1523588986	1523588986	4779400060	22793412397	10279933835	1523588986	1523588986	1523588986	4089720637	1764324375	6112131354	1523588986	1523588986	11891669704	9140536771	1523588986	1523588986	1523588986	5440533963	23912211669	1523588986	16288624251	7522924929	1523588986	8722222640	6891071570	13245694007	1523588986	26144121247	10893070075	11532020271	1523588986	1523588986	10753700963	6440381046	9176836147	7524445673	6800332286	1523588986	1523588986	1523588986	1523588986	26442950959	3972147985	1523588986	1523588986	1523588986	1523588986
ppm_4_1115	1	0	15.82	20885106244	70919881773	71830377172	41487310511	35072727480	17563313012	49107105991	2309974260	11576603523	25070149147	18782577780	5551097900	31219295157	33986379737	17525726471	17779920244	18141067788	40397817087	49633560207	35506295728	75564691404	23970609960	41119304957	23582937110	13127297075	16579265964	56598221394	38766267448	17569367453	52807704243	10799801498	48457768395	28167912830	12610170634	22814144816	25359509120	6282866832	15850450850	46841922248	38294290855	21463542656	21270120877	31290937070	22368308169	35454816382	10893184925	14904653978	11615786408	15688790855	30554935096	13578238488	48643970654	27657184907	79079873554	35622817477	37879749983	12380160373	19735026240	50327386965	50781755486	40796000493	2309974260	11857727984	29940297462	37534859238	27941932823	24301924672	44419286220	46314598432	2309974260	3394142617	20453930441	25167678085	37700015674	36956209428	14970406770	31463979574	48199573269	29280800764	18084237202	38449426434	35541694332	44101580460	22584068859	20690999109	12892783006	40953525699	25251369090	25317879263	2309974260	27482131400	11064081581	8904920506	22281990352	10729819202	10717877062	30571254719	15941583792	15472426425	27557823722	10112853099	12948417430	46172668512	27959678744	62954292502	35385030347	28804829990	33549587905	28100785981	32795619770	11600523649	47197110407	32676433677	23128816137	35393509252	24613866709	28678538359	17366470204	35522772234	18013826812	19190914363	19958471732	27014482792	10873006402	40100142318	47124773962	11608690561	44180062603	32376246545	40748429879	19530662911
ppm_4_1189	1	0	14	18996873714	74157357717	75456058154	41581877799	34865165964	8338959721	50390459397	9925400605	13725774638	30734569956	17974929525	13509064284	31520971672	34514022304	8338959721	16246679752	18339639831	40296534185	50118170102	33994264592	84520643757	24150117008	44003130259	24620983753	17463234252	15440979411	64531471238	40671806938	16625439100	56343497687	16636884633	48133808893	26417971641	18249519299	23672194603	26096650447	13326108557	8338959721	49901580378	40018987860	19160677339	20122235272	30792250202	32440189787	33409965706	10721939627	18124313754	11634635053	18387102912	30609947011	22599092049	52787242651	26666405936	75497963211	36279212245	39264907324	18548557032	22488409901	59046535296	53207775166	43874879805	28650529356	18848399819	30794184084	44214001549	31075915447	24357198239	46353762550	45950474095	41593631212	15312411278	19989854680	25561350022	41208014091	38185080809	18592765837	31258408164	50194064224	28003878749	17184996182	37829721297	40150218567	53275377977	20363832598	19144332722	18185932811	44720399809	24156253411	24100211931	13397195358	28406402546	14290147117	8338959721	22815398955	14587773493	10151215258	28748624461	15675924563	17402396309	25547177883	17412828978	18154957062	50195982659	28285415128	68717261180	34347431178	28940277807	33620183864	26767430088	36265577143	15604304251	54209311025	32860459945	22844227786	36940498068	23791053520	27630739071	8338959721	35756085675	17534810695	18429974080	18987522605	26206923845	17740316079	42449954688	52493017697	17349601289	46476767263	32419226338	41229844722	18283332635
ppm_4_1267	1	0	9.24	22874237291	82226068731	82487868518	51302919943	38352003874	20594788551	60948812121	14696707699	15275845156	34815440913	20998325717	13017909601	39097760614	44560968920	21812379816	24745027024	23176299500	47142083131	55957465676	43508880873	89377003993	29774935459	48848557277	28639899834	18580004357	22514850298	69843726779	45655886415	21634371415	64757560812	17571483266	58230159465	32477883045	17849277629	29099320866	26194780382	11360382414	19186642687	54837860687	46612714871	26796192416	24256248600	37098680105	39919338738	35386150605	15016200852	20217792749	15066129498	20435813436	37831107716	24007281099	54998528452	30148525776	77546713463	38498921277	39596812878	18947170625	24389758445	60394167455	60190119461	47734834210	36823818674	20065208750	38537386316	41880627354	30674293657	31654198952	51491650065	49362494721	54223745134	17120291090	27572598769	29780897034	44512072436	43364786571	18653521153	38908923403	55600344022	34967928566	22147642689	37414405472	45343633124	54428202018	26710408348	21995500419	18835073506	44612724768	30400939488	31736602178	9199657791	29610359551	14837182286	13030512530	26353404043	15222919287	14288340565	32799610428	19076778783	18806660262	33060983687	17894865575	18404401028	51978827082	30584870264	73682393877	45820002830	33523560791	42780089999	36548601778	37574898808	16140543110	51207244763	40486143214	26206367338	39655212865	28153605411	32429215003	21450462865	41735506821	23468501804	22687015143	24341170007	31078917019	18120237082	48469966766	50498513562	18267451305	50501468608	38848676850	50094567349	21043831641
ppm_4_1346	1	0	15.8	19318626802	78597852950	88738170213	47932190455	36931690157	22128490807	58960503938	16262244852	16336330091	35044653666	18814334905	17598683249	36447151615	41200788979	17689528954	21732548157	14988756870	44194872166	54715965903	39424551951	76152187973	27278042633	47916732881	26918966008	21088101282	19845455855	61632959099	44153269163	18370528999	62720610685	20406484294	55726878626	29589435112	20864227227	27188345455	24979070769	12023172869	17658590990	52900263803	44898460337	24116606705	20828016777	33323893104	37274562307	32016834311	11750254480	22378866911	9983077724	21195422839	35816178642	28240281496	48493797761	28627175647	72301261254	35599645533	36143031199	22092840110	26022772833	47483048288	57371697078	42893314468	33596009647	23845126812	36442171212	32056984532	24704822461	28008341076	49883412031	50519851158	50868147102	18208319426	24639134978	28300859905	34604599302	41871387430	21787005131	35519760299	53792260506	31911396956	17714691250	32925274579	44222386721	39718003472	23758634368	19155103933	21386907428	37604187663	27675362383	27977081535	14350515740	26432866414	16808612585	11812644741	25333714122	16724897753	11923335079	30030578336	14158718716	19222430225	29679987997	21094268524	20757216132	42894704393	28404373972	64885040708	43146642830	31840125582	40765519182	33407602806	28793134629	18194055506	39843376663	37063957575	24389576601	37024017483	25506269136	29684204741	17144699993	39001345217	17266801420	19375335421	20615438070	29088647143	21220120063	45864524529	39208864961	20719137810	47034729580	36367469898	47826446454	18034496666
ppm_4_1425	1	0	38.42	671346015	671346015	16706723550	671346015	671346015	671346015	671346015	10204304781	10668439610	12161404413	671346015	12279819603	671346015	671346015	671346015	671346015	671346015	671346015	671346015	671346015	14160613383	671346015	671346015	671346015	14670918794	3555667790	15296514182	671346015	671346015	671346015	13984076062	671346015	671346015	15980015650	671346015	671346015	7774403670	671346015	671346015	671346015	671346015	671346015	671346015	24621124719	671346015	2812499307	14588539415	2453655822	13773181211	671346015	14272819592	671346015	671346015	671346015	671346015	671346015	15709731768	671346015	16761570196	671346015	671346015	671346015	15079803206	671346015	15615847797	671346015	671346015	671346015	671346015	671346015	671346015	671346015	671346015	12234096386	671346015	16106791750	671346015	671346015	671346015	671346015	671346015	671346015	671346015	671346015	671346015	13893053844	671346015	671346015	671346015	671346015	671346015	11200228243	2701697694	671346015	10456610291	2867003547	671346015	671346015	13468258731	671346015	13565395181	14669409881	12396881913	671346015	15014629379	671346015	671346015	671346015	671346015	12074924694	12393666378	12422852108	671346015	671346015	671346015	671346015	671346015	671346015	671346015	3803443583	671346015	671346015	671346015	14247420112	671346015	671346015	12270403736	671346015	671346015	671346015	671346015
ppm_4_1497	0	0	23.29	5673689441	1372282309	7303245496	1372282309	1372282309	4072302408	1372282309	2729170249	2510453245	1372282309	3547922821	1372282309	1372282309	4379278730	3771415436	3786753525	3057723986	4091323588	1372282309	1372282309	14549219325	3211995289	1372282309	3603841739	2865084083	3555667790	15586972689	1372282309	3759981027	1372282309	2976794787	5078974517	1372282309	3003726244	3221009054	1372282309	9355184126	7749978903	1372282309	1372282309	5415534402	6464642007	1372282309	1372282309	6194557348	2359995931	2888646496	2062631867	3181562924	1372282309	3144837356	1372282309	1372282309	1372282309	1372282309	1372282309	3568534739	3757566140	1372282309	1372282309	1372282309	1372282309	2966345442	1372282309	1372282309	14165010151	3728285356	1372282309	6823534984	1372282309	2198523015	1372282309	1372282309	1372282309	1372282309	3362443821	3865126283	1372282309	3836244141	3983641655	11268275834	1372282309	19353756774	1372282309	5493970386	2938630445	12226040439	1372282309	3628937249	2247298061	1372282309	2606661225	2340807022	3627924218	2503743004	2449420243	3165622679	3478784616	2956873424	3895910936	1372282309	3192542381	1372282309	1372282309	15402683540	1372282309	13172050303	1372282309	1372282309	11524273332	2493518095	1372282309	4077141958	1372282309	1372282309	1372282309	3268466293	3449588275	1372282309	3283032525	3208532086	3119098581	1372282309	3128417791	1372282309	12350665388	2786550135	1372282309	1372282309	1372282309	5203662411
ppm_4_157	1	1	34.46	5177873818	15211507210	6386064723	16570375094	15407269932	3581812796	16346541681	2381466187	673235060	673235060	3119648846	673235060	11358557871	15506198337	3530343510	15279644729	2257513556	11436604109	4983141805	4785768543	6773794198	2818913443	14352217319	3058325193	2458443504	2407211164	7528510970	14386327951	3171955755	16176603032	2582194898	17026074120	14219236466	2584750111	3221009054	13966831798	673235060	7749978903	22866355189	19543198303	5006230791	673235060	13247605756	14700753227	673235060	1960626447	2467636446	1479778757	2692381948	13062913686	673235060	18787699477	13084801804	4232005778	673235060	15318160162	2954019579	673235060	10635167664	16819697979	15387449428	10892149280	673235060	12866827751	9904543618	15922519077	14018917358	16065876306	6702863643	14447231818	673235060	13688472954	13184003035	7990307497	14745432943	2948877317	13937851870	14386580529	14468237415	673235060	10544969361	23820137669	19203745467	6500335330	5025136914	2562792919	7312658025	14532760959	15222330671	673235060	10739126387	2311656699	1634660972	673235060	673235060	1849610224	9529407776	673235060	2580925622	13502532146	2591742916	673235060	7490843777	13445914440	7785814491	16982103724	11760059718	13292733869	14212192136	6986820069	2219047585	7794323558	13090458072	11947675674	12013045127	12466631805	11866858988	673235060	10848372602	2697768070	673235060	2828619812	16391526095	2702937444	12257201239	7657332520	2462038455	14753975331	16465424333	22781545830	4880017729
ppm_4_1644	0	0	16.97	21817612176	1388656718	1388656718	14144725916	14116020557	17574733654	14727969076	2034650999	10371569288	11145625795	9316149245	12937813946	9746821460	15851583255	16317959783	15583904842	15776631977	11490976712	16076613222	16740369205	1388656718	13107513829	12678002788	16292724164	1388656718	21498572648	1388656718	13006405345	16626647842	13743770273	1388656718	15100824255	14626206596	1388656718	16280703694	13461925371	5686831734	11496066961	20059470796	18088599294	24719411015	22129615146	13247605756	9535494068	13078033363	1388656718	1388656718	1388656718	1388656718	11610282133	1388656718	19562222368	10799434479	3192237591	14395054048	13648777961	1388656718	16727251826	7896723807	16454025136	1388656718	10332829806	16303216827	11310490840	7683384256	7680443115	14021629535	14110583854	1388656718	12465200649	10944501785	11982018237	11833380096	5831276635	12719444426	1388656718	13456571173	12291974428	14584067497	19519440358	1388656718	22653630217	10485620996	21863467833	21847665589	1388656718	5519592134	13355437373	15049955310	8254574222	10570807321	11656161646	1388656718	1388656718	1388656718	1388656718	9753663233	15885764191	11974709195	13848517782	1970917132	14769294735	1388656718	12540878962	7383228110	14187504922	7166426383	11724344568	12616313872	5049634913	1388656718	5963706195	13339984641	10727424561	10431580604	11830324425	11611034262	14475744306	9235359918	18710963666	13726811253	13111013330	14080706340	1388656718	11109222812	5325064538	1388656718	13992217266	14505616704	19654347669	20394268079
ppm_4_1685	0	0	7.37	1363669261	8184462772	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	7150963444	1363669261	1363669261	1363669261	14603662804	1363669261	7346660038	1363669261	1363669261	1363669261	14489052060	1363669261	1363669261	15896902857	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	6914805216	1363669261	1363669261	14297377709	1363669261	12689741425	1363669261	14587156989	1363669261	1363669261	1363669261	1363669261	1363669261	15998054833	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	7680443115	1363669261	1363669261	2210079542	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	15552963837	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	15166422748	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	15124852904	10395048541	1363669261	1363669261	1363669261	1363669261	1363669261	13700106753	14769294735	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	12775959150	2975731979	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	1363669261	15632710093	1363669261	1363669261	13527823094	1363669261	1363669261	1363669261	1363669261
ppm_4_1711	1	1	10.62	19527101862	1574183010	2495550049	1574183010	1574183010	16756206230	1574183010	10949928645	9634264089	10680057696	8668532937	12536850831	1574183010	1574183010	15407071277	1574183010	15167409403	1574183010	13226747298	16712496875	1574183010	12589341074	1574183010	15411043802	1574183010	20475363287	1574183010	7733058466	15263348780	1574183010	1574183010	1574183010	1574183010	1574183010	15447223686	1574183010	8512962963	11241174838	1574183010	1574183010	23459411038	20647209404	1574183010	1574183010	12190064658	12948630759	1574183010	10371361982	1574183010	1574183010	1574183010	1574183010	1574183010	1574183010	12429900442	1574183010	1574183010	15244237188	1574183010	8776240473	8509187065	1574183010	14627342296	1574183010	1574183010	1574183010	1574183010	1574183010	1574183010	1574183010	9895873174	1574183010	1574183010	3301910802	1574183010	1574183010	1574183010	1574183010	1574183010	17331929740	5042758894	1574183010	1574183010	21840275931	19937695242	1574183010	2029846161	1574183010	1574183010	7375089788	1574183010	1574183010	12512912265	1574183010	1574183010	12703259981	1574183010	14353861068	11114876547	1574183010	1574183010	1574183010	2088135981	1574183010	2202582894	1574183010	1574183010	1574183010	1574183010	1574183010	1574183010	1574183010	1574183010	1574183010	1574183010	1574183010	1574183010	13560310355	1574183010	17385062201	12628451471	12484922160	1574183010	1574183010	1574183010	2372903861	1574183010	1574183010	1574183010	1574183010	18713070403
ppm_4_175	0	0	13.92	1359992066	7429202949	2134513317	8848557951	8397399221	1359992066	9018762422	9374032319	1359992066	1359992066	1359992066	1359992066	6562863039	8876758727	1359992066	8673178416	1359992066	6785956807	1359992066	1359992066	1359992066	1359992066	8252404589	1359992066	12862842802	1359992066	1359992066	6662963629	1359992066	9005802086	12750740275	9672952963	8284778877	14554353735	1359992066	1359992066	7613047689	1359992066	12175181824	11098287365	1359992066	1359992066	7557020437	1359992066	1359992066	11933141506	12751792039	9953192074	11738036254	7399665348	13781887129	10079088247	7137191847	2460321178	1359992066	8515353147	14620298911	1359992066	2569994735	1359992066	7557079451	6054262682	1359992066	7107468257	2862256499	7781300515	7939876924	8584177304	1870484108	8019953768	1359992066	7674145498	7483032653	1359992066	8354892840	14167382696	7668167285	8191587606	8258202630	1359992066	1359992066	13732887104	8937645547	1359992066	1359992066	13204897864	1359992066	8018119839	8688692126	1359992066	5812322616	10214283827	12040705869	13331757236	9397065989	12060119635	5436387778	1359992066	1359992066	7632907772	13015024132	13291869677	1770871019	7384344538	1359992066	9334300213	6223070215	7483628461	7717612646	1528511801	11670174620	2518047789	7189717460	6551795821	6640143049	6916185448	6592323290	1359992066	5975184079	1359992066	1359992066	1359992066	9085017408	14048407011	6969587186	1359992066	11777622079	8055191631	9198141864	12489190885	1359992066
ppm_4_1806	1	0	16.5	12142998217	598689020.4	598689020.4	7374303041	7497729310	9271926291	7779258350	598689020.4	5893497577	6936232571	4984072071	7909727519	5435727842	8016820509	8630333878	8117699407	9459226255	6284066537	8606966070	9826990748	598689020.4	7323267378	6692877516	8896435901	8366114134	13163234468	830761122.2	598689020.4	8926509570	7272745975	8223608047	8234805563	7285839895	9176573416	9140135154	8264407135	598689020.4	5118625360	10453787871	9477292963	13099793806	11882325888	6392870335	2413083250	8595274735	598689020.4	7761067640	598689020.4	7268920309	6097499160	9162587998	9613423491	5777737601	2132318453	7844647839	7545631488	9090136196	9110474127	2569994735	8217356355	598689020.4	5225834031	9209965580	5703198570	2394231058	598689020.4	7030590468	7198735971	598689020.4	6483929158	5948198691	6323949417	6216338254	2612979331	6702170744	8796009720	7007176069	6474066807	7528696389	10790213546	4236452147	12570863267	598689020.4	11715502543	11342408665	8289948776	1686178911	6943282773	7869228401	4496776495	5450674603	6474790829	598689020.4	7865149242	6031132593	598689020.4	4810182608	8827533917	6885383677	6960225497	8163895281	8207799556	598689020.4	6670377496	1221783246	7559639743	598689020.4	6348118324	6623049498	598689020.4	7045447719	598689020.4	6445795996	5602190887	5658038526	6018487699	5897728744	7730358057	4902318436	11230538525	7361190340	6994831190	7462224185	8904600420	6110982837	1817905172	7398800337	7263445509	7544554080	10424491478	10530105043
ppm_4_1881	1	0	21.35	11351529040	986668129.8	952307586.3	632486215.1	1273154722	8464129299	632486215.1	5924534160	5386056032	6402020710	632486215.1	7630635590	632486215.1	632486215.1	7959441724	803053874.2	9268182745	632486215.1	6949778454	9060929846	850836033.1	6868728887	632486215.1	8420591283	7886333393	12282567071	810630055.1	632486215.1	8126651876	1441219704	7745062584	632486215.1	632486215.1	8499866512	8292548130	7184557996	5069541802	4780621550	632486215.1	632486215.1	11963857015	10326997611	632486215.1	632486215.1	7937919925	7895480326	7164084000	6500290978	6856207152	632486215.1	8527822109	632486215.1	632486215.1	1053144357	632486215.1	632486215.1	8437715871	8320705594	1094757163	970787278	632486215.1	632486215.1	8294690879	632486215.1	632486215.1	850999538.9	632486215.1	632486215.1	901281519.5	632486215.1	5410257072	632486215.1	632486215.1	632486215.1	632486215.1	8041529698	632486215.1	632486215.1	632486215.1	10292057194	632486215.1	632486215.1	632486215.1	10726519320	10601352973	7221156455	632486215.1	1420184625	632486215.1	4040845960	632486215.1	5661001799	7775955709	6814672112	5614933638	7663433081	632486215.1	8045280897	6255638374	632486215.1	7644988538	7595874299	933962025.1	632486215.1	632486215.1	632486215.1	632486215.1	632486215.1	632486215.1	632486215.1	6378264449	756462412.9	632486215.1	1032780216	632486215.1	1126263057	632486215.1	6934673154	632486215.1	10473736609	6429786995	6479041973	632486215.1	8369057725	632486215.1	736178937.9	6822428127	632486215.1	1188044853	632486215.1	9770213304
ppm_4_1964	1	1	31.44	307646786.6	924088107.8	307646786.6	809762896	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	980715739.5	307646786.6	307646786.6	307646786.6	973919785.7	307646786.6	307646786.6	1004922240	307646786.6	1472115071	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	812790580.3	793400992.5	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	1157310841	307646786.6	307646786.6	1636347514	307646786.6	1084272690	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	873400292.3	761642173	307646786.6	807277068.6	950456236.8	307646786.6	307646786.6	1025213713	1186910531	307646786.6	307646786.6	900051855.4	307646786.6	1041866712	887982365.3	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	934198898.2	738313299.2	908226973.2	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	879397709.7	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	1184739311	307646786.6	307646786.6	880309264.3	307646786.6	307646786.6	307646786.6	307646786.6	826187890.7	642736079.8	487549175.8	1001443181	729063762.2	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	739354950.2	307646786.6	307646786.6	307646786.6	1245005388	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	587379962.5	781826679.8	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	740555993.1	307646786.6	307646786.6	307646786.6	307646786.6	307646786.6	797028015.2	858647382.4	770044571	307646786.6	1126354544	307646786.6
